0.407910 0.000000 0.823515 0.000000 -2.879879 0.000000 6.676956 0.000000 4.042856 0.000000 11.632320 0.000000 2.759367 0.000000 3.902912 0.000000 -1.851521 0.000000 9.173334 0.000000 3.756237 0.000000 11.434379 0.000000 7.874835 0.000000 6.956646 0.000000 6.087352 0.000000 1.684754 0.000000
0.555962 -0.763762 1.242966 -1.572034 -4.018294 4.853979 9.513062 -11.739576 5.584704 -7.069099 16.283404 -20.255142 3.971176 -4.897318 5.696076 -7.261010 -2.545539 3.055539 13.014089 -16.038481 5.244935 -6.560749 16.086408 -19.913420 11.088609 -13.678515 9.857074 -12.166884 8.438981 -10.587385 2.420265 -3.029474
0.592754 -1.562804 1.645044 -3.649183 -3.392081 5.271750 9.377108 -17.622108 5.465598 -9.961098 15.657582 -28.250564 4.071434 -7.663384 6.464429 -13.903213 -2.044355 2.684630 12.753008 -23.169463 5.133000 -9.296396 15.424657 -27.892336 10.616648 -18.808922 9.668427 -17.644515 7.851711 -14.519504 2.566741 -5.258406
0.617689 -2.139809 1.873768 -5.578854 -2.684597 2.578472 8.804841 -17.181661 5.056761 -9.127416 14.267067 -25.316844 3.550687 -7.545427 6.201569 -15.424535 -1.644830 0.445462 11.689264 -21.627527 4.706084 -8.618907 14.106042 -24.940184 9.676788 -16.289763 8.934439 -16.765961 7.059808 -12.452087 2.549734 -6.335637
0.632000 -2.446788 1.931284 -6.660345 -2.693615 1.316087 8.699772 -16.631304 5.100507 -8.571718 14.226171 -23.503505 3.708889 -6.794672 5.900984 -14.497444 -1.704945 -0.207992 11.569651 -20.318939 4.642253 -8.118593 13.929601 -23.185401 9.613546 -14.795346 8.905829 -16.172309 6.851873 -11.234463 2.561921 -7.003152
0.576404 -2.520838 1.927703 -6.938025 -2.877569 1.373334 8.908582 -16.444233 5.274377 -8.606390 14.431254 -23.453829 3.847418 -6.843247 5.788615 -13.750928 -1.816404 0.050183 11.670561 -20.123477 4.749210 -8.005133 14.257970 -22.981208 9.775806 -14.652996 9.196814 -16.258753 7.106887 -10.908899 2.530618 -7.283902
0.472539 -2.418408 1.867055 -6.864914 -3.001516 1.731083 8.987496 -16.549482 5.391954 -8.805346 14.490920 -23.655253 4.060606 -6.997434 5.731692 -13.468769 -1.872338 0.318031 11.742003 -20.160320 4.868011 -8.042705 14.530903 -23.313404 9.843422 -14.820815 9.386784 -16.570465 7.103272 -11.148620 2.553649 -7.245638
0.364205 -2.219812 1.880294 -6.655323 -3.077153 1.993476 9.271044 -16.540008 5.361140 -8.952322 14.384304 -23.633185 3.965162 -7.270082 5.734471 -13.347566 -1.917201 0.435452 11.740502 -20.145677 4.877244 -8.114830 14.572141 -23.603979 9.759663 -14.878914 9.287196 -16.733259 7.056062 -11.145404 2.507510 -7.184556
0.148800 -2.012695 2.028838 -6.533333 -3.088367 2.162265 9.304462 -16.797084 5.321661 -8.891644 14.303128 -23.426525 3.743054 -7.216386 5.766118 -13.315105 -1.894399 0.502840 11.657687 -20.080825 4.930207 -8.079640 14.533476 -23.658742 9.606194 -14.777408 9.236061 -16.530307 6.964142 -11.050001 2.513375 -7.054493
0.167196 -1.704342 2.069151 -6.647772 -3.068753 2.242660 9.322106 -16.833381 5.251866 -8.782629 14.215659 -23.268053 3.795451 -6.946381 5.751513 -13.335054 -1.879062 0.491533 11.713414 -19.946669 4.874378 -8.095166 14.393134 -23.613677 9.483931 -14.584926 9.229694 -16.352155 7.038563 -10.905082 2.542655 -7.000890
0.240856 -1.675490 2.049981 -6.725277 -3.167441 2.276871 9.558146 -16.813360 5.157151 -8.646053 14.166755 -23.129230 3.848564 -6.938302 5.707963 -13.302000 -1.975965 0.457795 11.920114 -19.994146 4.819756 -8.000019 14.259442 -23.437736 9.463257 -14.404731 9.181277 -16.271091 7.005051 -10.962241 2.570795 -7.026880
0.219789 -1.769510 2.021682 -6.734396 -3.205628 2.446052 9.655086 -17.055474 5.059126 -8.475628 14.239271 -23.044581 3.780992 -6.963174 5.679288 -13.216463 -1.996404 0.567730 11.948407 -20.264268 4.738280 -7.897265 14.354068 -23.235985 9.526300 -14.348999 9.177769 -16.174887 6.990584 -10.933153 2.554460 -7.090228
0.157939 -1.754536 2.056552 -6.705045 -3.206767 2.569000 9.615029 -17.193706 4.992881 -8.284382 14.257035 -23.125166 3.821043 -6.852216 5.732561 -13.144242 -2.083673 0.651230 12.003357 -20.344865 4.696858 -7.776651 14.412406 -23.304206 9.463497 -14.422422 9.082171 -16.142880 6.954936 -10.906308 2.571472 -7.102148
