101.299566 0.000000 -46.321247 0.000000 0.000000 100.000000 0.000000 0.000000 -46.321247 0.000000 193.176486 0.000000 0.000000 0.000000 0.000000 100.000000 465.666601 0.000000 -598.037175 0.000000 0.000000 100.000000 0.000000 0.000000 -598.037175 0.000000 1014.185553 0.000000 0.000000 0.000000 0.000000 100.000000
142.084108 57.143664 -45.954358 -11.553914 57.143664 46.001317 -11.553914 -8.856117 -45.954358 -11.553914 233.233314 80.060534 -11.553914 -8.856117 80.060534 63.567182 407.100794 74.087480 -442.937358 -33.914651 74.087480 58.988814 -33.914651 -25.995704 -442.937358 -33.914651 813.362386 105.193955 -33.914651 -25.995704 105.193955 82.832041
153.898347 42.952291 -62.179532 -15.263573 42.952291 22.579827 -15.454575 -6.137428 -62.179532 -15.454575 254.194757 67.099892 -15.263573 -6.137428 67.099892 33.024211 429.309195 82.014376 -474.777874 -72.259017 82.014376 38.833189 -72.369466 -29.733801 -474.777874 -72.369466 862.740283 147.880730 -72.259017 -29.733801 147.880730 66.008168
142.624670 32.460939 -62.367369 -11.980123 32.460939 16.739254 -12.071281 -3.438398 -62.367369 -12.071281 239.479356 51.195988 -11.980123 -3.438398 51.195988 22.493383 444.167403 78.001476 -522.837573 -81.446289 78.001476 30.020808 -81.021485 -23.429390 -522.837573 -81.021485 935.225993 154.901913 -81.446289 -23.429390 154.901913 51.979065
130.239523 27.897822 -53.763146 -8.494876 27.897822 15.523264 -8.486332 -2.137662 -53.763146 -8.486332 216.760219 41.901486 -8.494876 -2.137662 41.901486 19.174014 448.204002 72.218029 -536.943332 -75.239681 72.218029 25.589056 -75.417179 -17.209200 -536.943332 -75.417179 943.265398 141.305087 -75.239681 -17.209200 141.305087 41.328909
124.957020 26.922319 -49.765068 -7.292267 26.922319 15.484880 -7.246855 -1.840188 -49.765068 -7.246855 207.795327 39.318176 -7.292267 -1.840188 39.318176 18.604445 442.616168 66.781328 -524.657268 -65.555949 66.781328 23.161879 -66.394740 -13.063938 -524.657268 -66.394740 908.877377 124.284544 -65.555949 -13.063938 124.284544 34.642575
123.324604 26.928967 -47.862640 -6.953825 26.928967 15.539703 -6.922735 -1.823017 -47.862640 -6.922735 204.035844 38.745360 -6.953825 -1.823017 38.745360 18.588367 424.800144 61.015523 -498.626776 -57.210825 61.015523 21.560138 -57.471885 -10.615324 -498.626776 -57.471885 869.095332 111.896308 -57.210825 -10.615324 111.896308 31.084388
124.495735 27.338087 -48.495375 -7.169511 27.338087 15.602621 -7.243698 -1.908812 -48.495375 -7.243698 201.747839 38.531478 -7.169511 -1.908812 38.531478 18.585122 395.515909 54.765847 -471.034736 -51.759352 54.765847 20.344708 -49.781079 -9.246500 -471.034736 -49.781079 854.827913 107.028894 -51.759352 -9.246500 107.028894 29.756623
125.414544 27.490754 -48.827681 -7.249445 27.490754 15.602051 -7.342728 -1.926628 -48.827681 -7.342728 199.501246 38.282177 -7.249445 -1.926628 38.282177 18.535259 389.972636 54.485598 -455.040555 -48.168730 54.485598 20.317652 -48.220507 -8.846953 -455.040555 -48.220507 818.150394 99.543103 -48.168730 -8.846953 99.543103 28.448895
125.758191 27.464206 -50.365100 -7.555504 27.464206 15.582507 -7.548281 -1.968748 -50.365100 -7.548281 204.292964 39.352468 -7.555504 -1.968748 39.352468 18.724067 380.690145 53.060270 -441.724292 -46.334124 53.060270 20.080696 -46.189665 -8.584571 -441.724292 -46.189665 799.196447 96.934070 -46.334124 -8.584571 96.934070 28.167199
