5.865705 0.000000 1.995621 0.000000 9.883355 0.000000 3.941413 0.000000
8.315282 -10.291323 3.037477 -3.842855 13.817658 -17.194524 5.538071 -6.929398
8.125463 -15.103750 3.804221 -8.609072 13.183400 -23.788848 5.500024 -10.331515
7.604764 -14.097450 3.832626 -10.650061 11.824703 -20.910837 5.121961 -10.342565
7.623210 -13.322016 3.596763 -10.324813 11.709595 -18.963437 5.076236 -10.309302
7.756353 -13.299254 3.469808 -9.691373 11.737804 -18.706785 5.028010 -10.415774
7.659950 -13.434254 3.521470 -9.370831 11.769897 -18.661277 4.950863 -10.342021
7.803262 -13.285123 3.653756 -9.388739 11.843464 -18.590754 4.924777 -10.157321
7.836548 -13.382962 3.730045 -9.579600 11.827338 -18.613009 4.895731 -10.043740
7.741754 -13.416485 3.838955 -9.717424 11.701684 -18.587943 4.920326 -9.960922
7.690355 -13.298300 3.856341 -9.880220 11.524750 -18.428217 4.923525 -9.948662
7.830212 -13.205323 3.840374 -9.935512 11.422294 -18.172670 4.907423 -9.919076
7.739948 -13.346445 3.747722 -9.910019 11.512256 -17.988851 4.940237 -9.858684
7.823583 -13.257520 3.712011 -9.766090 11.515885 -18.062344 4.943318 -9.861039
7.804132 -13.337778 3.710740 -9.674258 11.702963 -18.089636 5.038935 -9.849696
7.789813 -13.332202 3.678006 -9.656309 11.827530 -18.330735 5.132399 -9.952277
7.835625 -13.320428 3.617291 -9.616019 11.938609 -18.541049 5.197858 -10.086458
7.918198 -13.378074 3.533779 -9.520283 11.829747 -18.726393 5.169408 -10.193817
7.928670 -13.492107 3.502574 -9.377566 11.866615 -18.634303 5.131094 -10.181324
7.887895 -13.534678 3.491464 -9.300158 11.736759 -18.660067 5.036440 -10.129478
7.677438 -13.505298 3.597741 -9.277332 11.742385 -18.509668 5.023999 -10.002223
7.644090 -13.249796 3.782235 -9.420821 11.808933 -18.483529 5.047419 -9.959720
7.740271 -13.148047 4.007113 -9.712863 11.767335 -18.559630 5.088824 -9.983698
7.739281 -13.228338 4.069730 -10.093444 11.706168 -18.521358 5.081868 -10.051659
7.480370 -13.237683 4.097135 -10.274509 11.642576 -18.428776 4.969449 -10.077780
7.469222 -12.924180 4.109744 -10.337213 11.533391 -18.327125 4.905175 -9.959750
7.392576 -12.828313 4.053409 -10.353939 11.483509 -18.168970 4.848524 -9.871301
7.446530 -12.676308 4.051169 -10.258879 11.421984 -18.068463 4.821447 -9.801347
7.430103 -12.667377 4.053371 -10.205325 11.289234 -17.966147 4.774193 -9.770689
7.334542 -12.613852 4.119825 -10.184788 11.176595 -17.773931 4.725181 -9.721599
