8.913061 0.000000 6.837701 0.000000 -1.055496 0.000000 5.140441 0.000000 3.660949 0.000000 10.935720 0.000000 9.277344 0.000000 6.265397 0.000000 5.696256 0.000000 -0.099771 0.000000 -0.671250 0.000000 5.167327 0.000000
12.451082 -15.423177 9.576208 -12.140432 -1.340412 1.626645 7.192493 -9.077257 5.227922 -6.418553 15.389032 -19.037538 13.126061 -16.140588 8.886084 -10.946580 8.019668 -9.943669 -0.053913 0.045948 -0.722837 0.920223 7.285722 -9.148804
11.768387 -20.794588 9.405922 -18.582047 -0.659417 0.179470 7.015500 -13.786746 5.058691 -9.533453 14.725110 -26.583376 12.643271 -22.539188 8.702889 -15.770032 7.702681 -14.159395 0.378812 -1.291816 0.091587 -1.199895 7.242213 -14.155061
10.733932 -18.123612 8.438297 -17.544496 -0.204627 -2.525321 6.373817 -13.583340 4.697315 -9.182972 13.465925 -23.612789 11.699731 -20.004671 8.209649 -14.813553 7.093899 -12.964879 0.685920 -3.309424 0.520481 -4.054070 6.825183 -14.164352
10.807731 -16.908906 8.102696 -15.926747 -0.275629 -3.387734 6.231439 -12.859461 4.669969 -8.943654 13.354463 -21.874263 11.644857 -18.629470 8.226335 -14.414280 7.185974 -12.255020 0.671606 -4.413272 0.410897 -4.754062 6.924172 -13.630284
10.882499 -17.088861 8.051466 -15.271425 -0.305818 -3.117047 6.113022 -12.527726 4.717143 -8.982732 13.679429 -21.725823 11.737815 -18.573064 8.272638 -14.584336 7.360023 -12.389091 0.620599 -4.556440 0.258053 -4.399013 7.009891 -13.571958
11.054486 -17.179991 8.253296 -15.064583 -0.443549 -2.874528 6.228779 -12.234379 4.743708 -9.007686 13.818396 -22.063815 11.787336 -18.655044 8.203967 -14.632887 7.320618 -12.592021 0.594777 -4.395315 0.134483 -4.023752 7.166398 -13.557703
11.010774 -17.285756 8.327622 -15.232248 -0.390580 -2.618598 6.256622 -12.241816 4.707046 -8.977435 13.629312 -22.191592 11.885627 -18.634518 8.139730 -14.461018 7.366437 -12.506860 0.552548 -4.246807 0.096315 -3.779909 7.269371 -13.670701
10.885786 -17.186909 8.284002 -15.312422 -0.447160 -2.631864 6.366832 -12.252899 4.672371 -8.884712 13.610851 -21.917156 11.778511 -18.697523 8.097340 -14.291047 7.233036 -12.500400 0.603792 -4.118598 0.080250 -3.688055 7.253616 -13.793667
10.761281 -16.996534 8.307550 -15.229296 -0.435199 -2.575508 6.362753 -12.383342 4.600033 -8.808369 13.541656 -21.810354 11.682588 -18.559827 8.060540 -14.197316 7.185170 -12.328454 0.579142 -4.147315 0.098158 -3.648569 7.171482 -13.798681
10.676223 -16.798416 8.383495 -15.219026 -0.484153 -2.568658 6.326980 -12.395348 4.549671 -8.710927 13.432072 -21.698579 11.538275 -18.400951 7.991282 -14.138418 7.085073 -12.232258 0.575419 -4.126226 0.110249 -3.647517 7.188188 -13.695416
10.503852 -16.639670 8.416374 -15.308347 -0.439285 -2.477662 6.240204 -12.341325 4.503066 -8.643703 13.474759 -21.535927 11.445366 -18.183292 7.938383 -14.039731 6.959539 -12.089557 0.566330 -4.105918 0.048571 -3.645388 7.311189 -13.672842
10.386921 -16.380698 8.515975 -15.354037 -0.421737 -2.477855 6.167086 -12.221367 4.511906 -8.578225 13.499609 -21.550639 11.363243 -18.019031 7.905402 -13.944055 6.781718 -11.904609 0.557055 -4.072159 0.066109 -3.550170 7.273635 -13.783564
10.294812 -16.163532 8.608129 -15.475896 -0.403126 -2.476997 6.214997 -12.115317 4.612893 -8.565990 13.448744 -21.587726 11.399313 -17.882227 7.987838 -13.871382 6.649032 -11.646129 0.550392 -4.028060 0.006244 -3.527251 7.308859 -13.723942
10.236239 -15.985672 8.753199 -15.605563 -0.504896 -2.493427 6.400291 -12.160466 4.569747 -8.680711 13.444431 -21.532289 11.403444 -17.892886 7.987655 -13.955476 6.644026 -11.428482 0.574493 -3.984456 -0.127339 -3.421980 7.571771 -13.718586
10.136252 -15.858249 8.868519 -15.805742 -0.513221 -2.379864 6.456086 -12.404884 4.595267 -8.627300 13.512917 -21.517098 11.419526 -17.894214 7.882677 -13.984545 6.575644 -11.382705 0.593871 -3.999256 -0.151244 -3.206287 7.454649 -14.010911
10.134459 -15.689674 8.978817 -15.995769 -0.514849 -2.346880 6.495107 -12.514144 4.620563 -8.602832 13.423767 -21.608572 11.318506 -17.913591 7.803650 -13.868821 6.363037 -11.294600 0.644315 -4.035254 -0.267469 -3.099092 7.529479 -13.909709
10.245744 -15.638604 8.958584 -16.165334 -0.636557 -2.338861 6.582406 -12.574352 4.656947 -8.584483 13.358581 -21.529661 11.324377 -17.788516 7.824489 -13.759256 6.185305 -11.008548 0.682355 -4.109352 -0.403099 -2.899082 7.718513 -13.961834
10.209524 -15.767864 8.764962 -16.154531 -0.601672 -2.175699 6.523035 -12.684670 4.706639 -8.582999 13.536490 -21.438485 11.349464 -17.750525 7.758452 -13.788746 6.182311 -10.722725 0.674286 -4.183726 -0.353779 -2.652833 7.644078 -14.184446
10.257856 -15.768436 8.737644 -15.896929 -0.499044 -2.160728 6.394139 -12.628510 4.751401 -8.611692 13.503417 -21.644491 11.312058 -17.756928 7.650215 -13.746535 6.286769 -10.659570 0.673479 -4.209116 -0.309299 -2.639240 7.576895 -14.125143
10.179496 -15.832835 8.762225 -15.831401 -0.566536 -2.278289 6.431869 -12.467279 4.704970 -8.667718 13.472055 -21.653999 11.253078 -17.699902 7.573439 -13.634621 6.322180 -10.779985 0.677886 -4.236532 -0.365919 -2.694501 7.623045 -14.027859
10.168017 -15.742601 8.831343 -15.883119 -0.682391 -2.218387 6.582378 -12.482620 4.636018 -8.626791 13.442829 -21.616736 11.285497 -17.600416 7.545259 -13.544962 6.532216 -10.849717 0.659307 -4.267324 -0.399781 -2.638642 7.615201 -14.071270
10.156895 -15.699269 8.792962 -15.987340 -0.641244 -2.051376 6.594565 -12.668114 4.583123 -8.538711 13.363229 -21.572240 11.353104 -17.609565 7.643120 -13.506943 6.556296 -11.119053 0.692778 -4.263496 -0.457241 -2.572348 7.706799 -14.074531
10.204572 -15.676816 8.750728 -15.940725 -0.565517 -2.062062 6.535732 -12.726627 4.496199 -8.468671 13.189849 -21.461438 11.317472 -17.692346 7.709446 -13.623076 6.480044 -11.207522 0.706668 -4.320590 -0.430801 -2.472383 7.735511 -14.180960
10.224398 -15.737103 8.621089 -15.859649 -0.546070 -2.166411 6.481863 -12.669301 4.423366 -8.365201 13.180020 -21.217046 11.279381 -17.670235 7.772862 -13.717692 6.432788 -11.126691 0.707838 -4.360637 -0.378546 -2.480346 7.688175 -14.234233
10.514452 -15.783859 8.432575 -15.676749 -0.476722 -2.219235 6.338215 -12.585558 4.436799 -8.266251 13.232600 -21.145457 11.288440 -17.631022 7.908401 -13.779971 6.480606 -11.047831 0.669340 -4.375087 -0.341471 -2.562948 7.467238 -14.197898
10.391459 -16.176146 8.087160 -15.376646 -0.382207 -2.314869 6.099012 -12.382247 4.442749 -8.280635 13.160512 -21.190632 11.337636 -17.649473 8.029136 -13.918174 6.430346 -11.092831 0.654079 -4.330478 -0.310272 -2.635296 7.428931 -13.936749
10.359428 -16.144294 7.976405 -14.878845 -0.278853 -2.446037 5.946451 -12.035390 4.472317 -8.316921 13.102145 -21.105785 11.360490 -17.727954 7.973920 -14.065193 6.581371 -11.043056 0.595545 -4.289796 -0.224966 -2.684146 7.413597 -13.835432
10.295151 -16.105421 7.919557 -14.673637 -0.194530 -2.603396 5.736984 -11.774736 4.348588 -8.397459 13.055890 -21.003340 11.282596 -17.793506 7.948640 -13.997708 6.688924 -11.217687 0.577196 -4.186624 -0.116189 -2.798762 7.360123 -13.774433
10.333444 -16.015704 7.945493 -14.566084 -0.184895 -2.750112 5.562612 -11.465811 4.271108 -8.293825 12.902078 -20.916096 11.230500 -17.723556 7.833166 -13.935487 6.732236 -11.392297 0.535800 -4.119427 0.004931 -2.967034 7.170524 -13.670464
10.254835 -16.041165 7.888925 -14.556591 -0.205650 -2.783078 5.409287 -11.166167 4.118473 -8.199818 12.720109 -20.702799 11.239973 -17.648960 7.872060 -13.770928 6.658840 -11.480644 0.587140 -4.021378 0.108727 -3.161474 7.131627 -13.397223
10.332974 -15.950769 7.955785 -14.467640 -0.150502 -2.731996 5.295624 -10.897185 4.140927 -7.995831 12.695976 -20.428560 11.343899 -17.638956 7.793668 -13.791294 6.763217 -11.406274 0.591896 -4.036977 0.193756 -3.341506 7.061769 -13.277698
10.176384 -16.026363 7.949968 -14.521871 -0.135386 -2.759024 5.242875 -10.703891 4.159160 -7.975444 12.667345 -20.335492 11.283021 -17.765417 7.800380 -13.704861 6.967777 -11.522581 0.528741 -4.049878 0.104426 -3.496554 7.204038 -13.154850
10.105934 -15.845966 7.976401 -14.533350 -0.110710 -2.770903 5.229979 -10.612752 4.149896 -8.000830 12.589954 -20.275366 11.037749 -17.719597 7.680409 -13.698973 7.011271 -11.803296 0.525975 -3.971741 0.143143 -3.416732 6.967936 -13.291489
10.009905 -15.711598 7.989725 -14.566689 -0.189547 -2.799678 5.327473 -10.581996 4.121960 -7.999449 12.541580 -20.162965 10.849353 -17.401339 7.553725 -13.552166 6.994451 -11.912196 0.532434 -3.926828 0.105716 -3.418869 6.986986 -13.013790
9.957428 -15.558176 7.888617 -14.573230 -0.032145 -2.707242 5.174083 -10.693516 4.093000 -7.966327 12.569753 -20.075761 10.894175 -17.093512 7.512125 -13.355106 7.074413 -11.906788 0.516510 -3.901494 0.129550 -3.339849 6.996034 -12.941881
10.037552 -15.459409 7.766598 -14.424517 0.102590 -2.883598 4.904369 -10.526008 4.039040 -7.922086 12.322193 -20.091499 10.796142 -17.083004 7.461210 -13.246659 7.103758 -12.002500 0.486734 -3.862939 0.173063 -3.320111 7.023518 -12.889282
10.195969 -15.549068 7.635800 -14.202301 0.176783 -3.092429 4.648523 -10.146583 3.968232 -7.845667 12.224189 -19.789491 10.815831 -16.966335 7.509396 -13.148450 7.163737 -12.060506 0.482594 -3.802678 0.209638 -3.353076 6.962524 -12.868403
10.245791 -15.782160 7.467704 -13.976939 0.168578 -3.214283 4.536437 -9.727911 3.926564 -7.734896 12.174701 -19.598355 10.896032 -16.972091 7.671976 -13.166498 7.107792 -12.144856 0.507565 -3.765944 0.242310 -3.398474 6.988037 -12.764900
10.121444 -15.913866 7.345052 -13.725669 0.141598 -3.204241 4.607155 -9.488662 3.965316 -7.657994 12.162661 -19.494193 10.841250 -17.081137 7.671286 -13.350541 7.125332 -12.094642 0.523899 -3.782616 0.327773 -3.451208 6.823721 -12.770341
10.179962 -15.798177 7.273083 -13.542335 0.136807 -3.156272 4.692912 -9.535573 3.876005 -7.711844 12.073965 -19.450717 10.895539 -17.052581 7.734706 -13.362728 6.941278 -12.104844 0.524732 -3.811097 0.352592 -3.579579 6.791317 -12.580488
10.218995 -15.848578 7.166501 -13.413135 0.147773 -3.153085 4.728918 -9.670398 3.780163 -7.638800 11.959305 -19.326724 10.780921 -17.131863 7.687411 -13.407992 6.748928 -11.879053 0.501642 -3.818012 0.315777 -3.650626 6.761697 -12.513061
10.273193 -15.921869 7.071404 -13.219691 0.103214 -3.186495 4.695044 -9.743597 3.760823 -7.505678 11.933090 -19.157970 10.769567 -17.026871 7.710785 -13.327955 6.750491 -11.584948 0.453650 -3.768642 0.336869 -3.615257 6.881278 -12.464093
10.310638 -16.017255 7.012805 -13.047831 0.107191 -3.138706 4.618462 -9.697648 3.777768 -7.442710 11.836815 -19.089201 10.639882 -17.002316 7.659367 -13.312288 6.649274 -11.523944 0.413580 -3.674824 0.435676 -3.629500 6.694625 -12.593803
10.202722 -16.093587 6.960654 -12.937425 0.019636 -3.108660 4.624908 -9.574501 3.768349 -7.445570 11.798422 -18.953853 10.542919 -16.839911 7.472323 -13.237231 6.680795 -11.390857 0.416143 -3.577268 0.453742 -3.766529 6.688622 -12.390954
10.111119 -15.980207 7.091361 -12.857456 0.170247 -2.959624 4.406596 -9.552900 3.784135 -7.432329 11.761087 -18.873279 10.548761 -16.685051 7.402248 -12.985722 6.697338 -11.401072 0.434990 -3.534591 0.484121 -3.832724 6.655852 -12.345217
10.211482 -15.830748 7.365963 -13.021207 0.204500 -3.080890 4.330499 -9.284437 3.730839 -7.460202 11.751893 -18.805384 10.668380 -16.656813 7.481353 -12.845469 6.793087 -11.429861 0.449463 -3.548380 0.467839 -3.891325 6.739127 -12.299532
10.163322 -15.900843 7.478962 -13.414213 0.255636 -3.133431 4.308850 -9.138727 3.707842 -7.418455 11.685206 -18.775838 10.657582 -16.789553 7.489414 -12.929015 6.764488 -11.555375 0.476987 -3.577912 0.456243 -3.889030 6.885899 -12.392511
10.143208 -15.845331 7.518781 -13.633414 0.100167 -3.206371 4.512332 -9.089263 3.712626 -7.401268 11.793170 -18.684577 10.723186 -16.793971 7.482872 -12.982473 6.705304 -11.545300 0.538751 -3.627765 0.475622 -3.887974 6.793347 -12.602398
10.137251 -15.804122 7.587929 -13.716999 0.140730 -3.039212 4.544411 -9.330333 3.729105 -7.427456 11.998199 -18.793548 10.860591 -16.867443 7.569149 -13.002890 6.660724 -11.465581 0.560570 -3.731972 0.441385 -3.932237 6.784610 -12.562136
10.134908 -15.783971 7.643241 -13.820479 0.030705 -3.063464 4.776883 -9.418907 3.771783 -7.466611 12.055571 -19.072427 10.847566 -17.046140 7.564339 -13.131964 6.830019 -11.393139 0.542302 -3.811284 0.443355 -3.914920 6.676272 -12.579319
10.123649 -15.769647 7.658253 -13.924081 -0.070839 -2.955028 5.027262 -9.725670 3.919291 -7.515349 12.219240 -19.211036 10.735504 -17.059529 7.438686 -13.179633 6.865689 -11.587380 0.521962 -3.833273 0.344393 -3.916073 6.831647 -12.474039
10.158044 -15.749431 7.653859 -13.965277 -0.082242 -2.830797 5.178605 -10.107868 4.007659 -7.680824 12.319742 -19.446458 10.873177 -16.914467 7.457379 -13.053615 6.850755 -11.674255 0.532939 -3.825930 0.312963 -3.786621 6.895883 -12.641221
10.220219 -15.787783 7.630495 -13.965041 -0.116148 -2.818303 5.339421 -10.381722 4.094114 -7.793761 12.374944 -19.627072 10.852404 -17.047706 7.460104 -13.056319 6.728716 -11.667968 0.573075 -3.835043 0.196424 -3.706416 7.042676 -12.740721
10.158548 -15.877042 7.564250 -13.933559 -0.155489 -2.804868 5.441267 -10.642307 4.082011 -7.892648 12.320514 -19.740245 10.759183 -17.053442 7.513573 -13.063061 6.555261 -11.515776 0.581329 -3.895497 0.047800 -3.530595 7.210435 -12.925871
10.079638 -15.824513 7.506436 -13.851706 -0.205596 -2.776227 5.430329 -10.823349 4.025958 -7.873198 12.253922 -19.703175 10.729707 -16.938321 7.527991 -13.126951 6.284268 -11.270031 0.572048 -3.930505 0.009372 -3.284014 7.098584 -13.162559
10.006702 -15.715034 7.484731 -13.769618 -0.075967 -2.706299 5.228594 -10.835591 3.923786 -7.775493 12.157971 -19.618196 10.565598 -16.879361 7.423114 -13.142827 6.010319 -10.881876 0.631582 -3.921198 -0.029857 -3.152706 7.226271 -13.070343
9.882463 -15.598213 7.504856 -13.720603 -0.122836 -2.836034 5.149362 -10.584044 3.958998 -7.599571 12.071968 -19.488522 10.237484 -16.675229 7.243451 -12.990159 6.037254 -10.463416 0.617778 -3.994151 -0.107355 -3.061645 7.248538 -13.201041
9.765137 -15.410834 7.554626 -13.735037 -0.094953 -2.787981 5.002636 -10.435448 3.888455 -7.594803 12.045297 -19.354603 10.152363 -16.232276 7.192804 -12.709362 6.137394 -10.417692 0.592955 -4.017922 -0.108123 -2.933602 7.183387 -13.249948
9.724024 -15.211332 7.664369 -13.799755 -0.188565 -2.779319 5.013041 -10.221070 3.838630 -7.508666 12.031120 -19.290438 10.209094 -16.025899 7.144141 -12.571942 6.091232 -10.541133 0.618815 -4.012108 -0.084749 -2.883577 7.194427 -13.171494
9.454101 -15.102779 7.678140 -13.941997 -0.272812 -2.625669 5.093046 -10.186472 3.851624 -7.419516 12.085577 -19.262119 10.210620 -16.048287 7.147557 -12.481934 5.915863 -10.508743 0.610147 -4.049751 -0.148203 -2.890546 7.218153 -13.154465
9.425024 -14.730214 7.876312 -13.990206 -0.414620 -2.453375 5.250320 -10.283077 3.935901 -7.402040 12.153193 -19.326970 10.359719 -16.046322 7.183584 -12.486701 5.636702 -10.275051 0.672957 -4.036937 -0.231888 -2.797011 7.245276 -13.160569
9.433427 -14.588812 8.001574 -14.249136 -0.416377 -2.211768 5.321639 -10.502753 3.928449 -7.494278 12.114698 -19.426455 10.468541 -16.215036 7.149078 -12.564025 5.607516 -9.875435 0.583009 -4.101988 -0.231442 -2.632595 7.387533 -13.166061
9.519836 -14.552337 7.982326 -14.451138 -0.410989 -2.136530 5.328665 -10.643082 3.952061 -7.492291 12.106983 -19.403248 10.548772 -16.381463 7.242245 -12.562216 5.459319 -9.754896 0.577302 -3.992531 -0.248374 -2.565122 7.415773 -13.310325
9.614401 -14.653974 7.915794 -14.443736 -0.349228 -2.117579 5.276525 -10.684574 3.938823 -7.504289 12.112555 -19.390503 10.436616 -16.511645 7.260238 -12.695911 5.418290 -9.549767 0.574846 -3.928828 -0.271246 -2.518899 7.394035 -13.358129
9.560384 -14.806923 7.742511 -14.347969 -0.187193 -2.183619 5.172797 -10.623810 3.972763 -7.482366 12.190317 -19.396160 10.298115 -16.388899 7.104323 -12.770612 5.419182 -9.456789 0.584656 -3.889065 -0.231906 -2.475463 7.274497 -13.344152
9.444171 -14.785207 7.704241 -14.127653 -0.269286 -2.412660 5.206872 -10.488205 3.930709 -7.523725 12.199480 -19.493448 10.273707 -16.182246 7.047857 -12.602575 5.646506 -9.443566 0.511724 -3.885411 -0.192830 -2.514720 7.218052 -13.206509
